varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
20459	General happiness with own health	10504	0.0659637635290551	1.2468778793146e-11	1.16430162730716e-09		0.0349390822400276	0.00488375589055822	0.0659637635290551	1.2468778793146e-11	1.16430162730716e-09		0.0190090241757772	0.00493578369688535	0.0360935316278401	0.000214539706090641	0.0123460116911928		0.0300785599113624	0.00519085695716172	0.0543148656673727	2.48418464967359e-08	2.08376776800586e-06		10504	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Happiness and subjective well-being
2492	Taking other prescription medications	15530	0.0528000852559585	4.43745473404939e-11	4.0668450886686e-09		0.0316439275014197	0.00480307293699889	0.0528000852559585	4.43745473404939e-11	4.0668450886686e-09		0.0148704130232071	0.00480671778162387	0.0248205531545827	0.00197559419474362	0.0684645703191432		0.0256672465652561	0.00503056714326347	0.0409136964785163	3.35044637405313e-07	2.18175777699854e-05		9988/5542(15530)	CAT-SIN	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
22507	Age of stopping smoking	3313	0.111838463775769	9.42128847699181e-11	8.47744666775136e-09		0.0320573720344178	0.00493595527958797	0.111838463775769	9.42128847699181e-11	8.47744666775136e-09		0.0210753035717356	0.00474704331080019	0.0768360928507026	9.23474969658774e-06	0.000737141552393754		0.0298202196195761	0.0050178645477843	0.102491971403928	3.05264361794596e-09	3.02150665304291e-07		3313	INTEGER	LINEAR	Work environment	Online follow-up > Work environment > Medical information
20003#1140883066	Treatment/medication code: insulin product	15549	0.0521134820615591	7.67955474744106e-11	8.8386317314153e-09		0.192874884217597	0.0340666572546448	0.0453863234582874	1.47067536348444e-08	9.45243165439545e-07		0.205422199699904	0.0337240850838472	0.0488114761987874	1.10503119508792e-09	2.73439969224506e-07		0.229023685544028	0.0352160047782722	0.0521134820615591	7.67955474744106e-11	8.8386317314153e-09		15481/68(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
6154#1	Medication for pain relief, constipation, heartburn: Aspirin	15401	0.0518661261262935	1.15689995969788e-10	1.022410339383e-08		0.0422898732595624	0.00656227348653263	0.0518661261262935	1.15689995969788e-10	1.022410339383e-08		0.0169910414619273	0.00648170271240977	0.0211213857601678	0.00875194256379792	0.203349125578572		0.0321144470741608	0.006813011796182	0.0379608309241666	2.42829057684741e-06	0.000136563750736566		13148/2253(15401)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
48	Waist circumference	15544	0.0511381349037608	1.72951318673882e-10	1.50164223880183e-08		0.0143866046282903	0.00225233700451319	0.0511381349037608	1.72951318673882e-10	1.50164223880183e-08		0.00473536294698775	0.00226757152678016	0.0167484365941605	0.0367726203992399	0.431841255549933		0.00973160766353641	0.00236939121752182	0.0329206118535106	4.01946268568014e-05	0.00164399345714306		15544	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
709	Number in household	15514	0.0507017903379371	2.56703965919128e-10	2.15326767344706e-08		-0.0265345845952496	0.00394724782268906	-0.0507017903379371	2.56703965919128e-10	2.15326767344706e-08		-0.0167706728310593	0.00402254600794719	-0.031975291535304	6.76309556521903e-05	0.0044627413269692		-0.0246886376003278	0.00421527624868382	-0.0449684199470819	2.0662449518447e-08	1.7940081169613e-06		15514	INTEGER	ORDERED-LOGISTIC	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
20256	Forced expiratory volume in 1-second (FEV1) Z-score	12829	0.0556840598492028	2.67772596334876e-10	2.20867763210217e-08		0.0156339849629715	0.00247341215418072	0.0556840598492028	2.67772596334876e-10	2.20867763210217e-08		0.00778359251053145	0.00249084822547692	0.0275775021054696	0.0017809814847161	0.0625111870060991		0.0129761007557772	0.00259970398943521	0.0440107175674874	6.05898705469806e-07	3.7019662881112e-05		12829	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
23099	Body fat percentage	15374	0.0508374425561238	2.76909452081258e-10	2.24659816122975e-08		0.0141868638442282	0.00224657664352214	0.0508374425561238	2.76909452081258e-10	2.24659816122975e-08		0.00473142216898093	0.00226215215599346	0.0168670505429492	0.0364797078922399	0.431841255549933		0.00980905872599716	0.00236338186057841	0.0334495765679575	3.33158623499221e-05	0.00142138105836004		15374	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6177#3	Medication for cholesterol, blood pressure or diabetes: Insulin	15417	0.0509976856098943	2.29798729035815e-10	2.5847134318142e-08		0.184193362505441	0.0331022382793489	0.0447936053243108	2.59110967740691e-08	1.54498816788998e-06		0.19249669391917	0.0328095260486369	0.0472197999632808	4.37841752739219e-09	9.02866180960998e-07		0.217023100229771	0.0342487643904524	0.0509976856098943	2.29798729035815e-10	2.5847134318142e-08		15345/72(15417)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20413	Frequency of inability to cease drinking in last year	7433	0.0723151198915862	4.10026668626253e-10	3.27293868230859e-08		0.0695641163507038	0.0093172819081034	0.0723151198915862	4.10026668626253e-10	3.27293868230859e-08		0.0427940492420915	0.0102019468297507	0.0442642269613263	0.000133742107875774	0.00807182551069763		0.0629826575669227	0.0102516911695967	0.0621518448234578	7.95841240115675e-08	6.05941276512689e-06		7433	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Alcohol use
20003#1140868226	Treatment/medication code: aspirin	15549	0.0495906697147699	5.9799163641668e-10	4.69755652162881e-08		0.041694722999073	0.00673532583701656	0.0495906697147699	5.9799163641668e-10	4.69755652162881e-08		0.0157562248499579	0.00664714932092081	0.0190086726854409	0.0177604748906085	0.297955199335281		0.0312197752375738	0.00698816031273079	0.0358097293498387	7.89930056798408e-06	0.00038706572783122		13434/2115(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
2365	Ever had prostate specific antigen (PSA) test	14838	0.0505655237011633	6.96296133120345e-10	5.38432744189467e-08		-0.0329718835756819	0.00534695904295997	-0.0505655237011633	6.96296133120345e-10	5.38432744189467e-08		-0.025286455082608	0.00531514219179279	-0.0390317155411693	1.95704271912318e-06	0.000179359341054456		-0.0341491946639318	0.00558098808499637	-0.0501759954822101	9.39868907721904e-10	9.89661962620362e-08		10262/4576(14838)	CAT-SIN	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening
23127	Trunk fat percentage	15375	0.04931597150817	9.23888842926131e-10	7.0343475132945e-08		0.0137846571813657	0.002250414905475	0.04931597150817	9.23888842926131e-10	7.0343475132945e-08		0.00499900406330664	0.00226653791244773	0.0177854665222543	0.0274168164475393	0.363768966753008		0.00973339220493354	0.00236771045813119	0.0331303196780572	3.95633274009738e-05	0.00163165756089516		15375	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23111	Leg fat percentage (right)	15390	0.0490727028404367	1.09620909518505e-09	8.21990729101638e-08		0.013649169736431	0.0022382907308891	0.0490727028404367	1.09620909518505e-09	8.21990729101638e-08		0.00461913769033562	0.00225376681868456	0.0165195813797121	0.0404125698650592	0.450397824086584		0.00956156178088841	0.00235464884870969	0.0327107041674394	4.90974415646808e-05	0.00192515144330093		15390	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
22338	QRS num	8627	0.065427661969797	1.13354433257488e-09	1.16873143789856e-07		0.031934417646234	0.00553266372217872	0.0589758873469652	4.09529011128477e-08	2.3031353137214e-06		0.0345339625264372	0.00573302416474598	0.062604764649711	5.69122180947589e-09	1.12663426940385e-06		0.0374873933626875	0.00595119077530268	0.065427661969797	1.13354433257488e-09	1.16873143789856e-07		8627	INTEGER	ORDERED-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead
20160	Ever smoked	15525	0.0483212067141209	1.66572446997501e-09	1.23039856744871e-07		0.0281965347845859	0.0046783131569318	0.0483212067141209	1.66572446997501e-09	1.23039856744871e-07		0.0221118371744861	0.00470590789901541	0.0376888066157953	2.61390885898465e-06	0.000231004195412768		0.0291300764098215	0.00492325340497927	0.0474394026236138	3.27467548859315e-09	3.17771941040147e-07		6159/9366(15525)	CAT-SIN	LOGISTIC-BINARY	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20156	Duration to complete numeric path (trail #1)	7125	0.0711316379669593	1.75927619872552e-09	1.28039086874891e-07		0.019085702075011	0.00316751127699463	0.0711316379669593	1.75927619872552e-09	1.28039086874891e-07		0.0141546486105406	0.00317330385517127	0.0527480373509395	8.27170666549698e-06	0.000672623010678786		0.0189380633656082	0.0033214311631407	0.0673372651836268	1.22614887506478e-08	1.1033110513992e-06		7125	CONTINUOUS	LINEAR	Cognitive function	Online follow-up > Cognitive function online > Trail making
23120	Arm fat mass (right)	15384	0.0482581245732283	2.0707670124691e-09	1.48525013691443e-07		0.0135932565721881	0.00226732576423784	0.0482581245732283	2.0707670124691e-09	1.48525013691443e-07		0.00337591740560514	0.00228357924515365	0.0119192838438688	0.139304876092843	0.665824609116486		0.00850728165827118	0.00238565073005951	0.0287366082750904	0.000363153346939237	0.0114474262038362		15384	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20546#4	Substances taken for depression: Drugs or alcohol (more than once)	10477	0.0582767997134418	2.30604757340362e-09	1.63037563439636e-07		0.0643362845563927	0.0107697450914876	0.0582767997134418	2.30604757340362e-09	1.63037563439636e-07		0.0363441598755078	0.0109123909884092	0.0325278317003409	0.000865647114344196	0.0363058268549951		0.0571488790373437	0.0113552639386071	0.0491208326418222	4.81685197299788e-07	3.01754435624893e-05		9722/755(10477)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Depression
20414	Frequency of drinking alcohol	10510	0.0581388994890567	2.37498836704628e-09	2.39873825071674e-07		0.0265608078080592	0.00475722764317607	0.0511765203386101	1.49711871157716e-07	7.6383922717478e-06		0.0275202443326692	0.00482511873248811	0.0530746045097039	5.08595071042561e-08	7.19153430454181e-06		0.0316768958085109	0.005072003473606	0.0581388994890567	2.37498836704628e-09	2.39873825071674e-07		10510	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Alcohol use
2897	Age stopped smoking	3961	0.0927366505341661	4.62036600411133e-09	3.22059033159816e-07		0.0260003710403702	0.00442814174975772	0.0927366505341661	4.62036600411133e-09	3.22059033159816e-07		0.0169801455861978	0.00433399031420552	0.0621020699656013	9.03834560974237e-05	0.00566212309147025		0.02420072949817	0.00457391735123689	0.0836682193870546	1.27101233001289e-07	9.25035297240264e-06		3961	INTEGER	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
1588	Average weekly beer plus cider intake	13047	0.0511265730413745	5.00356309941785e-09	3.43925469153041e-07		0.0271818980856105	0.00439722263449264	0.0511265730413745	5.00356309941785e-09	3.43925469153041e-07		0.0151640778920153	0.00448365624841601	0.0284565103815598	0.00114810365549242	0.0454557199282559		0.0241450979452177	0.00469498061294258	0.0432583146492034	7.60012788941392e-07	4.58695523472067e-05		13047	INTEGER	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
46	Hand grip strength (left)	15515	0.0468227474899873	5.27575297412804e-09	3.57667143410406e-07		-0.012869371796984	0.00220325203737489	-0.0468227474899873	5.27575297412804e-09	3.57667143410406e-07		-0.00606675021140362	0.00221654770234228	-0.0219685181001675	0.00620276149082928	0.162249699969115		-0.0105227676470054	0.00231647688063417	-0.0364374607979334	5.58964721870134e-06	0.000288157959222426		15515	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Hand grip strength
41246#1490	Treatment speciality of consultant (recoded): General medicine	15303	0.046955184171037	6.07649172397594e-09	4.06385912729148e-07		0.0298472755614852	0.00513346116537061	0.046955184171037	6.07649172397594e-09	4.06385912729148e-07		0.0175654757088679	0.00513642293182699	0.0276377541958567	0.000626166368962366	0.0284302510091261		0.0263898347652163	0.00537798235186428	0.0396410156201987	9.23197675913131e-07	5.43917297392153e-05		11005/4298(15303)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
3064	Peak expiratory flow (PEF)	14398	0.0478991178831421	8.731104631974e-09	5.76136490981858e-07		-0.0129850227947418	0.00225566535224662	-0.0478991178831421	8.731104631974e-09	5.76136490981858e-07		-0.00949489565687855	0.00227275214299863	-0.0347897713735721	2.95741319887343e-05	0.00212119390162675		-0.0124247871379463	0.00237313504074755	-0.0435767815961106	1.66367080826094e-07	1.15964884930752e-05		14398	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
20149	Interval between previous point and current one in numeric path (trail #1)	7683	0.06517411593578	1.03974189175346e-08	6.77063502932615e-07		0.0175265806788029	0.00305900036733051	0.06517411593578	1.03974189175346e-08	6.77063502932615e-07		0.014249384248156	0.0030717642548396	0.0528253961039237	3.54940704028801e-06	0.000297729075294667		0.01813671746903	0.00321164461631474	0.0642433473059316	1.6806037235969e-08	1.48523354072876e-06		7683	INTEGER	LINEAR	Cognitive function	Online follow-up > Cognitive function online > Trail making
23124	Arm fat mass (left)	15381	0.045568832451917	1.54075070209933e-08	9.77586567267895e-07		0.0128329189276614	0.00226747866228199	0.045568832451917	1.54075070209933e-08	9.77586567267895e-07		0.00322682309873243	0.00228360130911995	0.0113939854577366	0.157631100955975	0.686722111471057		0.00801378165505822	0.00238567351959181	0.0270738909668659	0.000783040355269782	0.0221443812470294		15381	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
41249#2001	Methods of admission to hospital (recoded): Emergency admission: A&E	15539	0.0457866643949956	1.10880929780285e-08	1.0353768329861e-06		0.0280577529484479	0.00498263079647432	0.0451331385229934	1.78678405286142e-08	1.1053492847014e-06		0.0244699473700227	0.00499987019239309	0.0392360052012893	9.85865826225513e-07	0.000101646874458126		0.0298767085912246	0.00522977079431335	0.0457866643949956	1.10880929780285e-08	1.0353768329861e-06		10872/4667(15539)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
2139	Age first had sexual intercourse	14518	0.0467229752036262	1.74602756940376e-08	1.09380891657965e-06		-0.0129159682550399	0.00229081234069959	-0.0467229752036262	1.74602756940376e-08	1.09380891657965e-06		-0.00680662595933156	0.0023036715775015	-0.0245143699774931	0.00313239982162949	0.099373376392592		-0.0111878721489268	0.00240949800860514	-0.0384984167441026	3.45351287455504e-06	0.000186094898072819		14518	INTEGER	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
21056	Degree bothered by shortness of breath in the last 3 months	11906	0.0512961331475507	2.09381281310238e-08	1.27929377926465e-06		0.0324082637614233	0.0052996204286141	0.0512961331475507	2.09381281310238e-08	1.27929377926465e-06		0.0175396249473079	0.0054518368675047	0.0276323446183264	0.00256140746365391	0.0862340512763483		0.0275375627716682	0.00568820648895414	0.0415411303930801	5.7255259982007e-06	0.000292119877990673		11906	CAT-SIN	ORDERED-LOGISTIC	Digestive health	Online follow-up > Digestive health
3146	Speed of sound through heel	8420	0.0607680966192365	2.32660069163107e-08	1.40418863693685e-06		-0.0170710496707917	0.0030536801676246	-0.0607680966192365	2.32660069163107e-08	1.40418863693685e-06		-0.0117924771498444	0.0030569829725607	-0.0419934853744083	0.000115121060206023	0.0071216765869951		-0.0163795714633122	0.0031917135643216	-0.0558093301164674	2.92090846320209e-07	1.92741013125162e-05		8420	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
