varName	description	top_deltaP	top_rhoAbs	top_pvalue	top_fdr	NA	a_gap_gm_beta	a_gap_gm_se	a_gap_gm_rho	a_gap_gm_pvalue	a_gap_gm_fdr	NA.1	b_gap_gm_beta	b_gap_gm_se	b_gap_gm_rho	b_gap_gm_pvalue	b_gap_gm_fdr	NA.2	gap_gm_deltaP	NA.3	a_gap_wm_beta	a_gap_wm_se	a_gap_wm_rho	a_gap_wm_pvalue	a_gap_wm_fdr	NA.4	b_gap_wm_beta	b_gap_wm_se	b_gap_wm_rho	b_gap_wm_pvalue	b_gap_wm_fdr	NA.5	gap_wm_deltaP	NA.6	a_gap_gwm_beta	a_gap_gwm_se	a_gap_gwm_rho	a_gap_gwm_pvalue	a_gap_gwm_fdr	NA.7	b_gap_gwm_beta	b_gap_gwm_se	b_gap_gwm_rho	b_gap_gwm_pvalue	b_gap_gwm_fdr	NA.8	gap_gwm_deltaP	NA.9	a_n	b_n	a_varType	a_resType	custom_category	Path
22333	RR interval	0.0684283451443821	0.0849129859917874	2.48193033485344e-15	4.31910809922904e-13		-0.0238822358697446	0.00301491686650786	-0.0848421351320717	2.61817019553185e-15	4.31910809922904e-13		-0.0160815242556941	0.00303926524748129	-0.0543900563228462	1.2375124691803e-07	1.10076734133588e-05		0.0684283451443821		-0.0211124283729068	0.00305818222495688	-0.0740373748420793	5.39257942221322e-12	2.0529135046564e-09		-0.0159603053438693	0.00308729338062953	-0.0531456798538416	2.3846715876081e-07	3.85666432214074e-05		0.235777432461681		-0.02520113021344	0.00317873185880877	-0.0849129859917874	2.48193033485344e-15	5.84908248913794e-13		-0.0184657765614036	0.00321148269624871	-0.0590811170474933	9.16655018721878e-09	1.14653326828346e-06		0.136072728688677		8627	9426	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead
50	Standing height	0.299934777297901	0.0630855405363444	3.2695278349211e-15	5.21964298549178e-13		-0.0170943854391744	0.00216725984738218	-0.0630855405363444	3.2695278349211e-15	5.21964298549178e-13		-0.0160734654340382	0.00214931706178584	-0.0571004419011854	7.85600740143883e-14	2.32930619452661e-11		0.738021260693389		-0.0118174340546444	0.00218174489417627	-0.0433902819064373	6.15338700722124e-08	8.23057089155079e-06		-0.0150129872285607	0.00217799803174453	-0.0526501777239342	5.6337008872508e-12	4.2952945193225e-09		0.299934777297901		-0.0164114300839329	0.00227898420529741	-0.057624644956446	6.2164123673839e-13	1.02550082687276e-10		-0.0176155371202195	0.00226228004923844	-0.0594416227307274	7.24306642179518e-15	2.97355734562468e-12		0.70768030123737		15543	17073	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
1249	Past tobacco smoking	0.440809085511534	0.0644208383409419	3.56490557020448e-15	7.68393404774105e-13		-0.0330720609730862	0.00402004865958198	-0.0634533008569367	9.14032119041413e-15	1.33045439915763e-12		-0.0293440748008853	0.00402056373320844	-0.0529202515617256	1.01776974518876e-11	2.01179152965645e-09		0.512022047265412		-0.0276904210740275	0.00411760759365409	-0.0527445667403636	1.20573066032023e-10	3.31508946551379e-08		-0.0236264027610348	0.00413136334408469	-0.0423043486337853	5.43912015244192e-08	1.07513275013269e-05		0.485965990623028		-0.0353580509387316	0.00430212937487527	-0.0644208383409419	3.56490557020448e-15	7.68393404774105e-13		-0.0306663409283996	0.00430560445058117	-0.052654904046003	1.28999792851249e-11	2.86863289352965e-09		0.440809085511534		14862	16486	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20162	Pack years adult smoking as proportion of life span exposed to smoking	0.210995493577229	0.118305064380171	9.82780671865968e-15	1.38965187001848e-12		0.0334540159912723	0.00430704160120647	0.118305064380171	9.82780671865968e-15	1.38965187001848e-12		0.0255312268434692	0.00464425385080104	0.0887088457342276	4.06839563149236e-08	4.25745636966171e-06		0.210995493577229		0.0213296437208751	0.00423715392205468	0.0771439465165942	4.96764588523427e-07	5.46330655244987e-05		0.0200608874837592	0.00481289591520309	0.0674290488899001	3.12114113040859e-05	0.00237964717328438		0.843152052272238		0.030603313018198	0.00447259412206062	0.104463732391572	8.78802960232305e-12	1.20810995838602e-09		0.0255795711284471	0.00492706191660674	0.0838288832275634	2.17450674031917e-07	2.11006226783335e-05		0.450273622539471		4224	3799	CONTINUOUS	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20408	Frequency of memory loss due to drinking alcohol in last year	0.294501218866283	0.0938456694885067	1.71052431775705e-14	2.35149579127212e-12		0.0760484296800938	0.00558650072377975	0.0886278217637376	1.71052431775705e-14	2.35149579127212e-12		0.0802508184059136	0.00327115555246859	0.0938456694885067	1.34358682010094e-13	3.58536142943936e-11		0.516246076963929		0.0476642353207372	0.00699972124406543	0.0553320342476499	1.77540115019308e-06	0.000165782269666143		0.056311319502308	0.00436402809062592	0.0646102191195294	3.69435629620484e-07	5.79905280966036e-05		0.294501218866283		0.070363490389915	0.00641469392030314	0.0778323929103887	1.69344957511331e-11	2.09522048680894e-09		0.0775229953143201	0.0037773724541756	0.0859146034334256	1.27555046207442e-11	2.86863289352965e-09		0.33617529374181		7434	6168	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Alcohol use
20161	Pack years of smoking	0.132573452879196	0.11693356810145	2.00250438406848e-14	2.67848491804187e-12		0.0329520113721214	0.00429322905435985	0.11693356810145	2.00250438406848e-14	2.67848491804187e-12		0.0234380183988487	0.00464566555091539	0.0814870806292414	4.70490089053291e-07	3.74776956011554e-05		0.132573452879196		0.0209507776389599	0.00422322801610697	0.076033328123585	7.24218395641313e-07	7.79164530441056e-05		0.0182538276126032	0.00481324458573371	0.0613867290187627	0.000150777481906542	0.00874673283625233		0.673625448181293		0.0301368847727043	0.00445809638850557	0.103226333980255	1.5477271760862e-11	1.96402610114118e-09		0.0233315622128758	0.00492841600597975	0.0765087019373346	2.26396175002968e-06	0.000185888674767822		0.305818557265866		4224	3799	CONTINUOUS	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
22332	QTC interval	0.0024051454500286	0.0809823762964799	4.49906122743633e-14	5.70919333707241e-12		0.0225030650936044	0.00297764992241912	0.0809823762964799	4.49906122743633e-14	5.70919333707241e-12		0.00958571652907884	0.00304103769727758	0.0324478680293054	0.00162372655084857	0.0361076191744951		0.0024051454500286		0.0172047835660641	0.00302206018206801	0.0611355909648489	1.28268015418938e-08	2.18896002864939e-06		0.0119214035388426	0.00308807231104331	0.0397239042847289	0.000113695934470178	0.00681613733598748		0.221410089403004		0.0220065500515385	0.00314091203849978	0.0751309384810045	2.6103019037162e-12	3.69096689185471e-10		0.0123746551983879	0.00321338290749429	0.0396264485686891	0.000118189216388962	0.00553312147252535		0.0320699505534438		8627	9426	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead
1239	Current tobacco smoking	0.107787168334733	0.0585679184109671	2.98904802782737e-14	1.06350328830098e-11		0.0655893209610934	0.0081430464261913	0.0585679184109671	2.59161317598637e-13	2.98276595533873e-11		0.079479015126087	0.00953423610801205	0.0580437100193358	2.98904802782737e-14	1.06350328830098e-11		0.267959167971346		0.0388817189794748	0.00859042738763117	0.0342910880519851	1.89002381464757e-05	0.00139607878487923		0.0602005128160734	0.0100960408379804	0.0430880653969201	1.73440971758053e-08	3.8568936094697e-06		0.107787168334733		0.0598540290970929	0.00881495917116411	0.05066278061454	2.54669080407296e-10	2.80079395319046e-08		0.0790528089557861	0.0102808932380578	0.0547770963153886	7.50970095212507e-13	2.00396369907458e-10		0.156288569380479		15544	17083	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
22506-114	Tobacco smoking	1	0.0796308152102015	1.16914220339542e-13	1.44652119115098e-11		-999	-999	-0.0796308152102015	1.16914220339542e-13	1.44652119115098e-11		-999	-999	-0.0563683791511192	2.22733557528794e-08	2.70165681029812e-06		1		-999	-999	-0.0518719211183519	1.40197341747824e-06	0.000138767328861996		-999	-999	-0.0452928540631018	7.0622523018981e-06	0.000673057866700539		1		-999	-999	-0.0726931716809772	1.28636355030881e-11	1.70060786101617e-09		-999	-999	-0.0559345781114005	2.853985836626e-08	3.17327550209853e-06		1		5004/8630	6563/9817	CAT-SIN	MULTINOMIAL-LOGISTIC	Work environment	Online follow-up > Work environment > Medical information
21056	Degree bothered by shortness of breath in the last 3 months	0.167045673701348	0.063959118973516	6.17484880794075e-14	1.93853929929293e-11		0.0324082637614233	0.0052996204286141	0.0512961331475507	2.09381281310238e-08	1.27929377926465e-06		0.042555163694264	0.00508335551428478	0.063959118973516	6.17484880794075e-14	1.93853929929293e-11		0.167045673701348		0.0175396249473079	0.0054518368675047	0.0276323446183264	0.00256140746365391	0.0862340512763483		0.0255632092533935	0.00531236044659063	0.0379143709860298	8.8887839517591e-06	0.000790657332508972		0.291855469889217		0.0275375627716682	0.00568820648895414	0.0415411303930801	5.7255259982007e-06	0.000292119877990673		0.038168232246004	0.00550139936515637	0.0544645911880312	1.69478288806906e-10	3.2303772405802e-08		0.179147525523274		11906	13712	CAT-SIN	ORDERED-LOGISTIC	Digestive health	Online follow-up > Digestive health
20003#1140874744	Treatment/medication code: gliclazide	0.382489076760956	0.0588117086826879	2.04522416444201e-13	2.46873521703012e-11		0.221465295277561	0.0301628766843337	0.0588117086826879	2.04522416444201e-13	2.46873521703012e-11		0.27116149654615	0.0482532455637326	0.0429843573763109	1.87482370576293e-08	2.4285799157469e-06		0.382489076760956		0.173188959769081	0.0290388294570968	0.0477905916752781	2.43570766828555e-09	5.24100750015008e-07		0.125639268884372	0.0481841732592468	0.0199431033008267	0.00913274329970834	0.176743358288487		0.397995340433419		0.22273807626617	0.0307791273503065	0.0579656950197996	4.49422779226489e-13	7.66963218755825e-11		0.218326754511178	0.0494869878872572	0.0337475670156709	1.01826721096528e-05	0.000724598947322893		0.939662106880531		15460/89(15549)	17048/36(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
21001	Body mass index (BMI)	0.00138334037734684	0.0587968483218426	2.11084565817922e-13	2.48727980055451e-11		0.0165729886247147	0.00225559526265489	0.0587968483218426	2.11084565817922e-13	2.48727980055451e-11		0.00636623468504144	0.00225786796004835	0.021580155136821	0.00481122954619145	0.0755221532000699		0.00138334037734684		0.00512216069257829	0.00227190802119837	0.018084194356588	0.0241635771645967	0.342560141710228		-0.00319531967823226	0.00228799448895406	-0.0106916396453356	0.162534528637294	0.621744015370113		0.00989213576840369		0.0111859018294116	0.00237363504549576	0.0377689729472339	2.46299155257099e-06	0.00013695893476038		0.000943909023193846	0.00237749513380545	0.00303969286641148	0.691338172996522	0.919888264592979		0.00229899929514684		15539	17063	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
23123	Arm fat percentage (left)	0.000152622775853587	0.0586433616575692	3.20485567022673e-13	3.60473425271638e-11		0.0165190312213767	0.00226557045887391	0.0586433616575692	3.20485567022673e-13	3.60473425271638e-11		0.00436481354358216	0.00227356614109785	0.0147889531256245	0.0548814240378085	0.353721104159307		0.000152622775853587		0.00626080583094385	0.00228271402737386	0.0221082461492531	0.00609662950056294	0.161348766835754		-0.00391024276873509	0.00230187320612349	-0.0130863074093513	0.0893670242519316	0.513179060496496		0.0017042483915217		0.0119360733276074	0.00238418835184701	0.04032046746084	5.59721690609007e-07	3.46257830852997e-05		-0.000574347658876544	0.00239334649945513	-0.00184892268064259	0.810337784697745	0.953433147471752		0.000212860454042689		15383	16850	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23104	Body mass index (BMI)	0.000981096852501939	0.0583152704946691	4.28480819551053e-13	4.71233683546258e-11		0.0164439718194162	0.00226751428308114	0.0583152704946691	4.28480819551053e-13	4.71233683546258e-11		0.00585793246086703	0.00227477678692283	0.0198312771769605	0.0100222281643659	0.127051381741617		0.000981096852501939		0.00508306730110737	0.00228401117910683	0.0179373723753018	0.0260503740819315	0.355726670450644		-0.00372531444927655	0.00230371249127622	-0.0124553913576183	0.105852127754665	0.550616769811547		0.00662256964256801		0.0110777531131278	0.00238600525860542	0.0373904285368794	3.45943233435024e-06	0.000186094898072819		0.00033062051142883	0.00239498115619059	0.0010634096195451	0.890196903548465	0.976047811831934		0.00147788561198851		15390	16856	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
2188	Long-standing illness, disability or infirmity	0.870507804352058	0.0579324486055856	6.66639659869189e-13	7.01957378019706e-11		0.037646181960619	0.00523908527391538	0.0579324486055856	6.66639659869189e-13	7.01957378019706e-11		0.0388939320173872	0.00558031368677675	0.0537247860965882	3.16315280114651e-12	7.33988978248649e-10		0.870507804352058		0.0244190380174961	0.0052350258982011	0.0376434325963897	3.08820508410947e-06	0.000263509085538927		0.0236992269907973	0.00563360476269856	0.0324562217858343	2.587604036919e-05	0.00203088863897599		0.925428454605389		0.0344618952934628	0.00548180612763659	0.0507041657738373	3.23627491214105e-10	3.48180968264914e-08		0.0352842899600485	0.00585416514507681	0.0464757525320755	1.66422485410707e-09	2.53770515610555e-07		0.918326365807092		11369/3968(15337)	13171/3615(16786)	CAT-SIN	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
6160#2	Leisure/social activities: Pub or social club	0.284055697539745	0.057099906891251	1.02122696484388e-12	1.05292755187758e-10		0.0342783102109057	0.00480952731291786	0.057099906891251	1.02122696484388e-12	1.05292755187758e-10		0.0262102249824373	0.00579578674738595	0.0346036971277608	6.10944228112103e-06	0.000383601099462858		0.284055697539745		0.0164549741436745	0.00482571306129516	0.027352777997531	0.000649454949817957	0.0292195686059006		0.0243561996924167	0.00588222576204282	0.0316864438455429	3.45958248028245e-05	0.00256441551350937		0.299044721783367		0.0282525782004697	0.005047993296202	0.0448672776383773	2.17903245922814e-08	1.85931580012415e-06		0.0291493549232506	0.0061013726464897	0.0365540663783118	1.77220443609174e-06	0.000147785235553463		0.909836236147384		10239/5294(15533)	13813/3250(17063)	CAT-MUL	LOGISTIC-BINARY	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support
20003#1140883066	Treatment/medication code: insulin product	0.435510736151556	0.0553898062289665	4.15313370794688e-13	1.16659339996382e-10		0.192874884217597	0.0340666572546448	0.0453863234582874	1.47067536348444e-08	9.45243165439545e-07		0.23006078373999	0.033368880530406	0.0526972114073418	5.31084859583692e-12	1.18099995649923e-09		0.435510736151556		0.205422199699904	0.0337240850838472	0.0488114761987874	1.10503119508792e-09	2.73439969224506e-07		0.212391726105165	0.0335721881286413	0.0483678221129183	2.46769205500793e-10	8.8509784702652e-08		0.883556370565752		0.229023685544028	0.0352160047782722	0.0521134820615591	7.67955474744106e-11	8.8386317314153e-09		0.248782046346659	0.0343304158036361	0.0553898062289665	4.15313370794688e-13	1.16659339996382e-10		0.687867999757407		15481/68(15549)	17011/73(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
6373	Number of puzzles correctly solved	0.212747803142954	0.0702748625842554	1.27637597464217e-12	1.28913973438859e-10		-0.0349433971533765	0.00464313837103091	-0.0702748625842554	1.27637597464217e-12	1.28913973438859e-10		-0.0313742780681193	0.00463653051909212	-0.0599807247005986	2.48508116640027e-10	4.27834780163814e-08		0.586489270200896		-0.0267658343845785	0.00471581728234189	-0.0538236595859734	5.637929251176e-08	7.75058662890834e-06		-0.0184097877342821	0.00476783290865039	-0.0351635171027489	0.000211116750683947	0.0116157742103116		0.212747803142954		-0.0346555033263024	0.00494505611994889	-0.0665484491291969	1.832219453308e-11	2.2116229449808e-09		-0.0275419587589837	0.00496978660447625	-0.0501657614827899	1.22604453471191e-07	1.23460371353914e-05		0.310275353907968		10150	11092	INTEGER	ORDERED-LOGISTIC	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Matrix pattern completion
102	Pulse rate, automated reading	0.0349571300158477	0.0588545887325018	9.14622696204375e-13	1.41452116359858e-10		0.0148419959330954	0.00232858246982241	0.052504426115845	1.89220547471843e-10	1.61457325765198e-08		0.00789077295117624	0.00233295715057688	0.0266527894719407	0.000719848285440568	0.019701693843058		0.0349571300158477		0.0160320241718249	0.00234039514367317	0.0564098912190695	7.64141593863358e-12	2.66609511403163e-09		0.0118326187207951	0.00236108110239379	0.0394660292452145	5.446685503935e-07	7.85647582013543e-05		0.206525423903065		0.0174893845250387	0.00244657237637552	0.0588545887325018	9.14622696204375e-13	1.41452116359858e-10		0.0114345642509606	0.0024555042927073	0.0366776661172349	3.23326570857314e-06	0.000257551329651565		0.0806774451851021		14680	16091	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Blood pressure
709	Number in household	0.531844860166022	0.054696199567766	8.70615776883922e-13	2.21260781010928e-10		-0.0265345845952496	0.00394724782268906	-0.0507017903379371	2.56703965919128e-10	2.15326767344706e-08		-0.0299931700775442	0.0038759054489177	-0.054696199567766	8.70615776883922e-13	2.21260781010928e-10		0.531844860166022		-0.0167706728310593	0.00402254600794719	-0.031975291535304	6.76309556521903e-05	0.0044627413269692		-0.0197580027378538	0.0039981772393242	-0.0356871293623545	3.15000004929691e-06	0.000343092862512196		0.59838565292045		-0.0246886376003278	0.00421527624868382	-0.0449684199470819	2.0662449518447e-08	1.7940081169613e-06		-0.028192863384186	0.00416036103168939	-0.0489549717787296	1.58267521814419e-10	3.12842134786502e-08		0.554071285147715		15514	17037	INTEGER	ORDERED-LOGISTIC	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
