varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
6153#2	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication	16958	0.0643085966159628	4.80686382232968e-17	6.55212514859092e-15		0.0643014846076547	0.00766341196220195	0.0643085966159628	4.80686382232968e-17	6.55212514859092e-15		0.0412505223879132	0.00760764989104124	0.0416078561933186	5.87148294720685e-08	5.86155931405664e-06		0.0586148849631824	0.00793982602646938	0.0566072877960427	1.54799130664267e-13	1.95931471097915e-11		15215/1743(16958)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20459	General happiness with own health	22750	0.0554935279128265	5.17291926910026e-17	6.91804750554389e-15		0.0299009155742394	0.00329398980560959	0.0554935279128265	5.17291926910026e-17	6.91804750554389e-15		0.0140289119384197	0.00336900772903651	0.0259240940593346	9.18004695311904e-05	0.00448746019335916		0.0243023560597895	0.00353483834383984	0.0430030129572985	8.47554130236792e-11	8.83450540458586e-09		22750	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Happiness and subjective well-being
20401	Ever addicted to any substance or behaviour	22569	0.0537707471453729	6.00013598590848e-16	9.24542692785202e-14		0.0617013277105614	0.00840324941043016	0.0488222595119585	2.08872413468978e-13	2.31326197916893e-11		0.0624289499028498	0.00849674062324	0.0488542178532305	2.01481796886822e-13	4.76034325444598e-11		0.0713955694354472	0.00882645361599746	0.0537707471453729	6.00013598590848e-16	9.24542692785202e-14		21324/1245(22569)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Addictions
22332	QTC interval	18053	0.05910127499484	1.80005119454158e-15	2.65807559727307e-13		0.0162645574607107	0.00206693675213995	0.0584215478480809	3.76245433356314e-15	4.84877751205373e-13		0.0146859203542622	0.00209688165389672	0.052025510493582	2.5721745606916e-12	5.36222743711237e-10		0.0173646108883529	0.00218122292373426	0.05910127499484	1.80005119454158e-15	2.65807559727307e-13		18053	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead
6154#1	Medication for pain relief, constipation, heartburn: Aspirin	32311	0.0438682511519019	2.9551248940109e-15	3.87887504606468e-13		0.0416101242817732	0.00527218677729786	0.0438682511519019	2.9551248940109e-15	3.87887504606468e-13		0.0230824131715472	0.00522717924515499	0.024560861806964	1.00509461588616e-05	0.000614147468741474		0.0355904155732598	0.00547958058899274	0.0361129335403946	8.27966113324854e-11	8.75914001678592e-09		28846/3465(32311)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
22338	QRS num	18053	0.0583015190089471	4.28185956670528e-15	5.95094521741314e-13		0.0285519531706704	0.0036901699674835	0.0523521487429648	1.87631868204807e-12	1.89990668833667e-10		0.0304399559456412	0.00381818868680179	0.0548904131536486	1.5144585214564e-13	3.70154551726999e-11		0.0335992748430547	0.00398960500932927	0.0583015190089471	4.28185956670528e-15	5.95094521741314e-13		18053	INTEGER	ORDERED-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead
2492	Taking other prescription medications	32579	0.0430930335195275	6.9637992946815e-15	8.81418025012544e-13		0.0260726649137451	0.00334913360081026	0.0430930335195275	6.9637992946815e-15	8.81418025012544e-13		0.0115565394668085	0.00336634044512138	0.0190173207922532	0.000596774689201983	0.022499675516296		0.0206543468296779	0.00351237586149169	0.0325640220131646	4.08703950338322e-09	3.40811011764474e-07		20250/12329(32579)	CAT-SIN	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20003#1140868226	Treatment/medication code: aspirin	32633	0.0428745593568092	9.04483706445181e-15	1.12473342303218e-12		0.0421350979862857	0.00543579633400546	0.0428745593568092	9.04483706445181e-15	1.12473342303218e-12		0.0227299425465839	0.00538047947261392	0.0233816977506829	2.39113541369519e-05	0.00135586942498172		0.035737921254873	0.00564298648564334	0.0350405405863445	2.39457417284137e-10	2.26303223161328e-08		29398/3235(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
20409	Frequency of feeling guilt or remorse after drinking alcohol in last year	13610	0.0663974650450797	8.31954171218508e-15	1.13401753184554e-12		0.0470274167220627	0.00426953605883973	0.063932719282633	7.82359443114234e-14	8.94413505289305e-12		0.0424015330416985	0.00453289773890636	0.0568159703565295	3.16900678132348e-11	6.23942224056134e-09		0.0515854505951217	0.00466674599960364	0.0663974650450797	8.31954171218508e-15	1.13401753184554e-12		13610	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Alcohol use
48	Waist circumference	32618	0.0426396909938701	1.28109735799029e-14	1.56558932300606e-12		0.0105044029033668	0.00136226553224403	0.0426396909938701	1.28109735799029e-14	1.56558932300606e-12		0.000770316485550763	0.00137530661759206	0.00310144416723537	0.57539730344524	0.891457068157347		0.00556316516050365	0.00143347104012014	0.0214822663475591	0.000104211339987281	0.00348419800863136		32618	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
3064	Peak expiratory flow (PEF)	30428	0.0438606634059516	1.88840370407931e-14	2.26864499229053e-12		-0.00999879730801802	0.00130507766804722	-0.0438606634059516	1.88840370407931e-14	2.26864499229053e-12		-0.00681741012359268	0.0013171041626554	-0.0296554098950817	2.27808307890225e-07	1.92226819800704e-05		-0.00930001854942464	0.0013725648264875	-0.0388017474513273	1.25869655869474e-11	1.41613352508386e-09		30428	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
2139	Age first had sexual intercourse	30378	0.0436649689240526	2.58621888272116e-14	3.0551865734546e-12		-0.0121854587632948	0.00159895143834305	-0.0436649689240526	2.58621888272116e-14	3.0551865734546e-12		-0.00798986699841748	0.00161391544136135	-0.0283886372892205	7.43017064404568e-07	5.78736807966987e-05		-0.0115362113851254	0.00168253552439627	-0.0392955949890111	7.18081140840251e-12	8.3438674201241e-10		30378	INTEGER	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
6141#2	How are people in household related to participant: Son and/or daughter (include step-children)	32548	0.0414129339994717	7.57386315150541e-14	8.80058065866727e-12		-0.0271060566187961	0.00362518062817689	-0.0414129339994717	7.57386315150541e-14	8.80058065866727e-12		-0.0188458904934338	0.00369457549876584	-0.0282651397172727	3.3748262860016e-07	2.78148473432318e-05		-0.0266854890911538	0.00383773721127205	-0.0385167755987239	3.55619069365057e-12	4.2722507858636e-10		19512/13036(32548)	CAT-MUL	LOGISTIC-BINARY	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
22507	Age of stopping smoking	6312	0.0930162371246113	1.16270042209213e-13	1.30813025266492e-11		0.0264924072975306	0.00356268950415744	0.0930162371246113	1.16270042209213e-13	1.30813025266492e-11		0.0183604338901077	0.00351945526790012	0.0654723736553069	1.86801166337323e-07	1.5952369481915e-05		0.0253562881513727	0.00367851585080456	0.0863028320626818	5.93573799037127e-12	7.01208514595859e-10		6312	INTEGER	LINEAR	Work environment	Online follow-up > Work environment > Medical information
6153#3	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Insulin	16958	0.056149298689559	2.42405601551164e-13	3.01433491893798e-11		0.227672811698856	0.0323384701647122	0.0540119820672937	1.87520043975839e-12	1.89990668833667e-10		0.205825326892281	0.03253865786104	0.0485372751952703	2.48762745088948e-10	4.1005356678848e-08		0.24361337419804	0.0332855273253792	0.056149298689559	2.42405601551164e-13	3.01433491893798e-11		16880/78(16958)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
46	Hand grip strength (left)	32545	0.0400863174176595	4.5784013615401e-13	4.99257059239942e-11		-0.007822275344367	0.00108043075841094	-0.0400863174176595	4.5784013615401e-13	4.99257059239942e-11		-0.00403350776252555	0.00109025670847132	-0.0205022342988202	0.000216182392186019	0.00969810630262343		-0.00657510390214402	0.00113642745483266	-0.0320486775926268	7.27500362222793e-09	5.79384558138782e-07		32545	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Hand grip strength
6177#1	Medication for cholesterol, blood pressure or diabetes: Cholesterol lowering medication	15417	0.0580269395697837	5.32957088205819e-13	5.72363612303461e-11		0.0455930115871883	0.00631836493176397	0.0580269395697837	5.32957088205819e-13	5.72363612303461e-11		0.0190405139357958	0.00623212805074022	0.0246025797420406	0.00224677164497399	0.0655354626319985		0.0344890825102397	0.00655305410349936	0.0423561811683218	1.41302563201903e-07	8.70915276500077e-06		12883/2534(15417)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20156	Duration to complete numeric path (trail #1)	15165	0.0578580743138434	9.57441196601763e-13	1.00528531760813e-10		0.0160052199641527	0.0022409881374272	0.0578580743138434	9.57441196601763e-13	1.00528531760813e-10		0.0118566306781656	0.00225956106529557	0.0425580179501266	1.56056048924675e-07	1.3655867589853e-05		0.0159308456969015	0.00235768585262951	0.0547531597547988	1.45488541465607e-11	1.6112855967316e-09		15165	CONTINUOUS	LINEAR	Cognitive function	Online follow-up > Cognitive function online > Trail making
41249#2001	Methods of admission to hospital (recoded): Emergency admission: A&E	32606	0.0394865731750794	9.64438510120671e-13	1.00528531760813e-10		0.0259338079435974	0.00363459622610066	0.0394865731750794	9.64438510120671e-13	1.00528531760813e-10		0.0188271109044237	0.00365509761487533	0.0285158648793105	2.58985078521045e-07	2.15963086653784e-05		0.0251736889881466	0.00381350408998562	0.0365351561473005	4.07275971636956e-11	4.44118782609653e-09		23808/8798(32606)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
20413	Frequency of inability to cease drinking in last year	13596	0.0602434384739791	1.96757540335739e-12	1.96424992380242e-10		0.0559461675040746	0.00513312828541312	0.0602434384739791	1.96757540335739e-12	1.96424992380242e-10		0.0391582236815384	0.00598005917966661	0.0416280772174633	1.18717500674031e-06	8.85757520818454e-05		0.0534708085895508	0.00582064198410948	0.0546116695801083	1.80741705540091e-10	1.77930167898356e-08		13596	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Alcohol use
20003#1140860806	Treatment/medication code: ramipril	32633	0.0387985023890598	2.31826450286996e-12	2.25093956114278e-10		0.0680708577204838	0.0097057574558685	0.0387985023890598	2.31826450286996e-12	2.25093956114278e-10		0.0338168379963436	0.00963979965337401	0.0194172417953548	0.000451146012683188	0.0172849888535051		0.0562628746243926	0.0100799973533619	0.0308861190426003	2.3783961482688e-08	1.72021141825809e-06		31735/898(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140879802	Treatment/medication code: amlodipine	32633	0.0385378192016267	3.2453711639608e-12	3.10853929866948e-10		0.0703596059348785	0.010100131740296	0.0385378192016267	3.2453711639608e-12	3.10853929866948e-10		0.023881121723069	0.00996471531727875	0.0132665476086179	0.0165440460207243	0.232206333059196		0.0500522826035463	0.010446458554323	0.0265163259637801	1.65449985806142e-06	8.75156342831294e-05		31803/830(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
2897	Age stopped smoking	7238	0.0803952198362668	6.83790304618779e-12	6.46227423885054e-10		0.0226284895658959	0.00329320192736271	0.0803952198362668	6.83790304618779e-12	6.46227423885054e-10		0.0145598661079604	0.00327839877469543	0.0521095853276985	9.04972070452414e-06	0.000572718038872028		0.0208763039085095	0.0034247646057654	0.0713944817919245	1.13840998609664e-09	9.8279249406189e-08		7238	INTEGER	LINEAR	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
78	Heel bone mineral density (BMD) T-score, automated	17837	0.0508085729798307	1.08956335498094e-11	1.00433028806968e-09		-0.0143363466228784	0.0021088508686838	-0.0508085729798307	1.08956335498094e-11	1.00433028806968e-09		-0.00757720046593955	0.00211603536497112	-0.0268002347667421	0.000343072633887229	0.0140078288072051		-0.0125371361122398	0.00220955615893576	-0.0424319390757956	1.41306537721442e-08	1.06862539515833e-06		17837	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
3147	Heel quantitative ultrasound index (QUI), direct entry	17837	0.0508071092109905	1.09104729375516e-11	1.00433028806968e-09		-0.0143359261019268	0.00210885000181315	-0.0508071092109905	1.09104729375516e-11	1.00433028806968e-09		-0.00757591083506408	0.00211603459519084	-0.0267956880479741	0.000343871643969199	0.0140078288072051		-0.0125360261421117	0.0022095554367703	-0.042428206354968	1.41719507822916e-08	1.06862539515833e-06		17837	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
3148	Heel bone mineral density (BMD)	17831	0.0506077411529967	1.32315893916885e-11	1.20237827702933e-09		-0.0142761827174532	0.00210872161118177	-0.0506077411529967	1.32315893916885e-11	1.20237827702933e-09		-0.0076543997497508	0.00211600091537975	-0.02707797753305	0.000298128557596364	0.0126535042888804		-0.0125644466522961	0.00220946924534721	-0.0425329257667919	1.31299793842273e-08	1.01157928125438e-06		17831	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
2149	Lifetime number of sexual partners	28721	0.0400889278417038	1.05195459459537e-11	1.20262163975677e-09		0.0204733199382648	0.00299741301635563	0.0376902265040087	1.63961367482435e-10	1.30579569968034e-08		0.0197560079697525	0.00307632671722873	0.0360650471113344	9.60694247895236e-10	1.48030452806118e-07		0.0229060049854675	0.0032151018521155	0.0400889278417038	1.05195459459537e-11	1.20262163975677e-09		28721	INTEGER	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
21001	Body mass index (BMI)	32602	0.0373257245865122	1.54047827872862e-11	1.38214051134537e-09		0.0106274041728866	0.00157531961278338	0.0373257245865122	1.54047827872862e-11	1.38214051134537e-09		0.000242702169343505	0.00159017524081791	0.000845341976162131	0.878689653804406	0.980038334297036		0.00520786065911079	0.00165754558577793	0.0173979969891502	0.00167932379441845	0.0337196800420339		32602	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
3146	Speed of sound through heel	17837	0.0502777905348531	1.78034929310141e-11	1.57738947368785e-09		-0.0143257668454981	0.00212962731593913	-0.0502777905348531	1.78034929310141e-11	1.57738947368785e-09		-0.00667140161525544	0.00213700923498168	-0.023367893942797	0.00179882191033865	0.0559212706161419		-0.0119304116290484	0.00223149018062451	-0.0399876435711236	9.06498134741087e-08	5.73683819557574e-06		17837	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
20154	Forced expiratory volume in 1-second (FEV1), predicted percentage	11200	0.0629643326673246	2.45266360263148e-11	2.14623205129036e-09		-0.0180314806462056	0.00269841463660932	-0.0629643326673246	2.45266360263148e-11	2.14623205129036e-09		-0.00771549951721094	0.00274501026936055	-0.0265495620487249	0.00494674538497268	0.116486814912579		-0.014175690498157	0.00284227839399885	-0.0470567728056469	6.19302613948114e-07	3.54001365134212e-05		11200	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
20256	Forced expiratory volume in 1-second (FEV1) Z-score	27751	0.0399049692131467	2.8780119682447e-11	2.48772546718517e-09		0.0114928330962093	0.00172691988713997	0.0399049692131467	2.8780119682447e-11	2.48772546718517e-09		0.00509294021070714	0.00174089380829718	0.0175584919794861	0.0034406896946763	0.0890058706418453		0.00901946455977715	0.0018142189725328	0.0298258247391044	6.6743777758003e-07	3.75460235514861e-05		27751	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
41246#1810	Treatment speciality of consultant (recoded): Neurology	31540	0.0369667866132145	5.05183418997653e-11	4.31414466729562e-09		0.0858695671748485	0.0130718077959797	0.0369667866132145	5.05183418997653e-11	4.31414466729562e-09		0.0699515734452104	0.0131676415626915	0.0299013271780473	1.08110864069426e-07	1.00827605858433e-05		0.0889547989045782	0.0136591281085041	0.036648569951248	7.37758403414584e-11	7.92307812636753e-09		31052/488(31540)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
